# NodeID	Attribute1	Attribute2	Attribute3	Attribute4	Attribute5	Attribute6	Attribute7	Attribute8	Attribute9	Attribute10	Attribute11	Attribute12	Attribute13	Attribute14	Attribute15	Attribute16	Attribute17	Attribute18	Attribute19	Attribute20	_id	OutDeg	Pagerank
S7IdEdNQULxuao9KfQ	12654826	16	0	48.857925	2.356912				EsIQUYZXU79_kEA	615702	Paris	.tpTHPFQUL.gM81.cQ	12597155	Paris	QLdv_.RWU7_jEfrE	7153319	Ile-de-France	lbWye9tTUb6GOcp80w	23424819	France	877	1	0.000003
s2Djix5TWr2D8V.cIw	28751380	16	0	29.738452	-95.379953				61.VX.tTVrjKqJeY	2424766	Houston	s0314ZdQUL9jrMEYvg	12590107	Harris	EMo2gYtTUb7oiO66	2347602	Texas	nz.gsghTUb4c2WAecA	23424977	United States	878	1	0.000003
6mCo9PRTUrrJCeU75A	20093416	16	0	50.908888	-1.150555				6mCo9PRTUrrJCeU75A	20093416	Soberton Heath	zWoc251QULzvtZqaGg	12602169	Hampshire	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	879	1	0.000003
rLAMA.ZTUbOBjoKN	2397131	15	0	40.116176	-74.828374				rLAMA.ZTUbOBjoKN	2397131		FxRsOFVQUL8izF0Qcw	12589736	Bucks	fGSdmohTUb6YMlQa	2347597	Pennsylvania	nz.gsghTUb4c2WAecA	23424977	United States	880	1	0.000002
EApHhPZYVLMiwfY	969779	16	0	50.625185	5.567611				Hx9vYHhYVbl3BVk	973540	Liege	qIkLhkhQUL_8uzRnIA	12591793	Liège	DYjnDtZWU7_mYCT6	7153300	Liege	KAx7uAdTUb4BXhB.8Q	23424757	Belgium	881	1	0.000002
oDPKY.BXULrJboc	620108	16	0	49.441757	1.091079				oDPKY.BXULrJboc	620108	Rouen	6c1H.FpQUL8CZvCOtA	12597115	Seine-Maritime	sw.B7GpWU79s2vU1	7153318	Haute-Normandie	lbWye9tTUb6GOcp80w	23424819	France	882	1	0.000002
52T.4lpWU7n0jXM	713552	12	0	45.802717	10.064849				52T.4lpWU7n0jXM	713552	Castro	OBJl4PFQUL9gb69z1g	12591880	Bergamo	GuxuuU5WU78KYF2H	7153338	Lombardy	5QqgvRVTUb7tSzaDpQ	23424853	Italy	883	1	0.000003
tMmk89RTUL2K0jJWLw	22726052	12	0	31.236875	121.50793				JAJiM7JTU78IjzqC	2151849	Shanghai	26l9EMJTVLsTuQ1voQ	26198094	Shanghai Shi	8zevTM9QUL.RDs_7bA	12578012	Shanghai	MH3w3ENTUb45a2.GqA	23424781	China	884	1	0.000002
tIhXMshZVLrbLlQ	860546	13	0	59.968608	11.04186				tIhXMshZVLrbLlQ	860546	Kjeller	O87rpERQUL.pEapCBg	12592858	Skedsmo Kommune	nq74fLhTUb6NMSsy	2346385	Akershus Fylke	.w.HEL1TUb59cTCREg	23424910	Norway	885	1	0.000003
L8U6kApTUbyFBDi6	2360077	13	0	33.534598	-86.606855				EgUQG9xTUbyvZFcm	2364559	Birmingham	7BI3WVxQUL80f8WnFw	12587523	Jefferson	KSb302RTUb74OxqL	2347559	Alabama	nz.gsghTUb4c2WAecA	23424977	United States	886	1	0.000002
qIUeuypTV7uZSDKs	2510734	16	0	45.584187	-122.872268				qIUeuypTV7uZSDKs	2510734	Valle Vista	XNQN031QUL.CT41BTg	12589725	Washington	nWffZiZTUb4mWuFa	2347596	Oregon	nz.gsghTUb4c2WAecA	23424977	United States	887	1	0.000003
nWU3hypQULw.bVzMXA	12695886	12	0	52.06658	0.048408				nWU3hypQULw.bVzMXA	12695886	South Cambridgeshire District	2s5APCJQULyzTfTNWA	12602140	Cambridgeshire	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	888	1	0.000003
AVT0bwRTVrLazkT8	2481711	12	0	40.850696	-75.328445				wrb_5eZTWr30JKdSYQ	28745487	Bushkill	u4fHzFZQUL.XfU_jlA	12589775	Northampton	fGSdmohTUb6YMlQa	2347597	Pennsylvania	nz.gsghTUb4c2WAecA	23424977	United States	889	1	0.000002
yqHE155QULwvyejXRg	12662518	12	0	49.034266	5.813226				yqHE155QULwvyejXRg	12662518	Lachaussée	CGlrf.hQUL.K70tb_Q	12597167	Meuse	tcXnU0xWU7_DQtMC	7153322	Lorraine	lbWye9tTUb6GOcp80w	23424819	France	890	1	0.000003
sCNPPrpUVLvQ1jI	561834	12	0	51.844792	-10.215911				sCNPPrpUVLvQ1jI	561834	New Chapel Cross				VHku6JpTUb7UI4jn	2345256	Kerry	SZmkZvhTUb5ZpbSWHw	23424803	Ireland	891	1	0.000002
QUUSpAxTUrjLEtiN4w	20220093	15	0	41.380954	2.174777				p.gvf6dWV7k1Gpg	753692	Barcelona	ryk5Tt5QULwqbhVKIw	12602124	Barcelona	buY2USBQUL8KB8CtqQ	12578034	Catalonia	oVKj1ohTUb5V1poSBg	23424950	Spain	892	2	0.000004
c4eTOvVQUL_zM8zQQA	12586677	13	0	13.22783	80.329627							c4eTOvVQUL_zM8zQQA	12586677	Chennai	nv4qTv5TUb7G5DGd	2345758	Tamil Nadu	kZ2lUVFTUb7CK_DAfA	23424848	India	893	1	0.000002
D2fbguJTVr_Nws2x	2454542	16	0	45.711356	-121.360784				D2fbguJTVr_Nws2x	2454542	Mosier	PM6MkMBQUL.JzSHUBA	12589724	Wasco	nWffZiZTUb4mWuFa	2347596	Oregon	nz.gsghTUb4c2WAecA	23424977	United States	894	1	0.000002
C5CAfh9QVrIWMYcd	1480564	16	0	3.75229	8.781979				C5CAfh9QVrIWMYcd	1480564	Malabo				ZdERBL1TUrqfeG3geQ	20069855	Bioko Norte	WWjYS3tTUb7Udicg8w	23424804	Equatorial Guinea	895	1	0.000002
VK9OkWtWULvd08Q	721087	15	0	40.831346	14.249471				FshDI4BWU7NQ.2Q	719258	Naples	tUl0vjhQUL9NoPIMTg	12591829	Naples	Hyd6981WU7.Pj_Z0	7153333	Campania	5QqgvRVTUb7tSzaDpQ	23424853	Italy	896	1	0.000002
_9cHd4lYWrpfTBM	980156	12	0	64.143412	-21.942014				PGxy3mRYWrpnp5g	980389	Reykjavik				9RNUBA9TUrpJ8bGVUw	20070109	Reykjavik	jPn7LAVTUb5tyPnsog	23424845	Iceland	897	1	0.000002
y8cQOOhQULzTE562jQ	12680084	16	0	44.13633	9.682646				y8cQOOhQULzTE562jQ	12680084	Vernazza	iHooJ1RQUL8EsZ.59A	12591883	La Spezia	DrX_vb9WU7.Thkk8	7153337	Liguria	5QqgvRVTUb7tSzaDpQ	23424853	Italy	898	1	0.000002
J7ES_JNTUb2Wx.LI	2373108	16	0	32.766702	-116.983762				SfIakxdTVrLBCLcq	2487889	San Diego	jomuPC9QUL_Ei9HSMA	12587706	San Diego	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	899	1	0.000003
UeHeG7hXV7knnl0	653447	12	0	51.890159	10.419914				UeHeG7hXV7knnl0	653447	Goslar	VJ06yj1QUL8PKxJO2Q	12597000	Landkreis Goslar	ul2d17NTUb4lkTA_	2345486	Lower Saxony	h7eZVDlTUb50Btij9Q	23424829	Germany	900	1	0.000002
sIt7d8xTVL1auvfxfA	26793996	12	0	-46.903662	-72.780046							sIt7d8xTVL1auvfxfA	26793996	Gral Carrera Province	d7xSXohTUb4nnQYt	2345019	Aisen Region	FvjOFOJTUb63qNmf5g	23424782	Chile	901	2	0.000004
A13iC6tQULxVrNYeMQ	12602207	8	0	55.85791	-4.242589							A13iC6tQULxVrNYeMQ	12602207	Strathclyde	tJEgy8VQUL8nXf9pFQ	12578048	Scotland	cnffEpdTUb5v258BBA	23424975	United Kingdom	902	1	0.000003
AG69fBJQU7oz2mgZ	1100935	16	0	-26.803056	153.14686				AG69fBJQU7oz2mgZ	1100935	Caloundra	jrCa0QZUV7LXASmnoQ	55864294	Caloundra	3QrPe3RTUb5k9oUb	2344702	Queensland	3fHNxEZTUb4mc08chA	23424748	Australia	903	1	0.000003
vMehlH1TUL3Gj_Urow	22724182	16	0	52.250061	21.011137				7VcHRkJUULmTDVQ	523920	Warsaw	Y_abTHhQUL8uhalUdg	12591304	Warsaw	UOeRkY5QUL.pwcQdmQ	12577941	Masovian	rdlphhxTUb6nLbmC2w	23424923	Poland	904	1	0.000002
CQrGZSJXUbprHmo	630528	16	0	43.730739	7.106394				CQrGZSJXUbprHmo	630528	Vence	Cu2d.VJQUL.tWthFYQ	12591800	Alpes-Maritimes	qF9JjcZWU7.fN6Gy	7153328	Provence-Alpes-Cote d'Azur	lbWye9tTUb6GOcp80w	23424819	France	905	1	0.000002
TY3BqxtTVrLm3AgH	2489278	15	0	37.833717	-122.474201				TY3BqxtTVrLm3AgH	2489278	Sausalito	V2NO5YxQUL8nrwLCyQ	12587690	Marin	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	906	1	0.000003
vGb2Ys5YVL39NJ4	967621	16	0	50.804843	5.329425				vGb2Ys5YVL39NJ4	967621	Looz	mXvfb1ZQUL93ZAhw_Q	12591757	Tongeren	oV4GSKFWU7.yUp2w	7153301	Limburg	KAx7uAdTUb4BXhB.8Q	23424757	Belgium	907	1	0.000002
bwAK8UdQUL_pdLAL0g	12587697	14	0	38.507911	-122.097373							bwAK8UdQUL_pdLAL0g	12587697	Napa	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	908	1	0.000002
TRXCH2lTVLsCXB33CA	26198246	16	0	25.816	110.149833							TRXCH2lTVLsCXB33CA	26198246	Guilin	d40VDSRQUL.X3R.aVQ	12578006	Guangxi	MH3w3ENTUb45a2.GqA	23424781	China	909	1	0.000003
J3DBCmpTVLKc6covxg	26822606	13	0	52.46103	9.697237				Xd0Pu.dXV72_au8	657169	Hanover	1tm_x9BTUrrpey8WqA	20071101	Hanover	ul2d17NTUb4lkTA_	2345486	Lower Saxony	h7eZVDlTUb50Btij9Q	23424829	Germany	910	1	0.000003
Uq8q18RWUb523x8	734566	10	0	52.314775	5.048217				Uq8q18RWUb523x8	734566	Weesp	bj1ZO75QUL9TjF02vQ	12592472	Weesp	F86XYCBTUb6DPzhs	2346379	North Holland	Exbw8apTUb6236fOVA	23424909	Netherlands	911	1	0.000002
b5a8a.NTVrmWpQ	24328	16	0	53.056666	-1.802666				b5a8a.NTVrmWpQ	24328	Ilam	eG6hDJhQULz9DbdEJg	12602189	Staffordshire	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	912	1	0.000003
i0jd9gJTWr3c.68Wbg	28751392	15	0	38.889329	-77.05023				aKGrC25TV7vTJcir	2514815	Washington	r7KcVlZQUL8J2lfjCQ	12587802	District of Columbia	.9.rXhhTUb5eYUuK	2347567	District of Columbia	nz.gsghTUb4c2WAecA	23424977	United States	913	1	0.000003
GzaoynZYUrLT	9084	16	0	48.53429	-123.437941				GzaoynZYUrLT	9084	Brentwood Bay	r_AywM1TW7lu1BecGA	29375156	Capital	VjS6xONTUb6pGKV0	2344916	British Columbia	b9iFoOpTUb6KZ3MPGQ	23424775	Canada	914	1	0.000003
18i4MrVVUbg68g	43247	14	0	51.490415	-0.129411				hP_s5s9VVr5Qcg	44418	London	RcWoHEVTUb4U88DIPw	23416974	Greater London	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	915	1	0.000002
oXXkfkRUV7JoSZnoTw	55806269	13	0	37.803748	-122.277231				4b1CTpRTVrxzIJJH	2463583	Oakland	1IvHpmpQUL8ZId.pmA	12587670	Alameda	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	916	1	0.000003
uwgaZH9WV7kYBCo	753693	16	0	41.385253	2.188596				p.gvf6dWV7k1Gpg	753692	Barcelona	ryk5Tt5QULwqbhVKIw	12602124	Barcelona	buY2USBQUL8KB8CtqQ	12578034	Catalonia	oVKj1ohTUb5V1poSBg	23424950	Spain	917	1	0.000003
.D8LiGdQUL_LN4aBcw	12587688	14	0	34.218864	-118.505616							.D8LiGdQUL_LN4aBcw	12587688	Los Angeles	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	918	1	0.000003
n7kcMplTUrr3WREMYw	20073732	12	0	53.262543	-7.519111				n7kcMplTUrr3WREMYw	20073732	Screggan				uaB6.5BTUb74MQY5	2345267	Offaly	SZmkZvhTUb5ZpbSWHw	23424803	Ireland	919	1	0.000003
0Lrb9gZTUru4G.eT4A	20104793	14	0	47.054876	8.308882				XA9bQndWWrljz9o	783219	Luzern	nNDelNlQUL9ovsUi8w	12593098	Lucerne	JS0QI0JTUb5zE9pE	2347093	Canton of Lucerne	HfSZnNxTUb7.Mo5Vpg	23424957	Switzerland	920	1	0.000003
NnDerf1QUr_egQ	10543	16	0	52.1477	1.60197				NnDerf1QUr_egQ	10543	Aldeburgh	Q6rv729QULxiX1ax0w	12602142	Suffolk	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	921	1	0.000002
8pZpvHJUV7K0rV0XVw	55843824	14	0	48.840076	2.275564				EsIQUYZXU79_kEA	615702	Paris	.tpTHPFQUL.gM81.cQ	12597155	Paris	QLdv_.RWU7_jEfrE	7153319	Ile-de-France	lbWye9tTUb6GOcp80w	23424819	France	922	1	0.000003
sDkhUEZWULtnVhc	721707	16	0	41.875352	12.467663				uijRnjBWULsQTwc	721943	Rome	ulFfr5NQUL_oGbguvQ	12591802	Rome	Txy_tk1WU79uo4MR	7153336	Lazio	5QqgvRVTUb7tSzaDpQ	23424853	Italy	923	1	0.000003
dwA3RS1TW7hZTTDAAQ	29229609	14	0	39.966036	-82.954738				gflM4nxTUbI3JYxg	2383660	Columbus	TDiwlJZQUL.9cerAkg	12589551	Franklin	UUU.pnpTUb7KHEfH	2347594	Ohio	nz.gsghTUb4c2WAecA	23424977	United States	924	1	0.000002
se2aOEdTU7Ihug	21866	13	0	55.008683	-3.073682				se2aOEdTU7Ihug	21866	Gretna	MXIDSuhQULyk9AhHfA	12602200	Dumfries and Galloway	tJEgy8VQUL8nXf9pFQ	12578048	Scotland	cnffEpdTUb5v258BBA	23424975	United Kingdom	925	1	0.000003
qrJSah9TVrmsf8jQ	2430835	14	0	29.790153	-95.827217				qrJSah9TVrmsf8jQ	2430835	Katy	.PJffH5QUL_pmdmUEQ	12590243	Waller	EMo2gYtTUb7oiO66	2347602	Texas	nz.gsghTUb4c2WAecA	23424977	United States	926	1	0.000003
YuVR3.1TWrgqvuE19A	28288883	16	0	30.272716	-97.741				t5gfyhRTUb8TQdaF	2357536	Austin	TUkRI9xQUL.OvkM5gQ	12590233	Travis	EMo2gYtTUb7oiO66	2347602	Texas	nz.gsghTUb4c2WAecA	23424977	United States	927	1	0.000003
CpnXYSFTUL32IfoqoQ	22723963	13	0	47.525547	19.041452				GJVbCZFZUr7hlhE	804365	Budapest	1VWjr61QUL_ETudfcw	12595150	Budapest X.	UV7.BYdQUL_yOAfkqA	12577915	Budapest	WsLoR7ZTUb5XRxfB2g	23424844	Hungary	928	1	0.000003
rr_LJDxWU7mmGH0	713298	16	0	43.611754	10.964891				rr_LJDxWU7mmGH0	713298	Castelfiorentino	C6o8Ss1QUL9Xt91OmQ	12591818	Florence	yU7tk6NWU795lMYh	7153345	Tuscany	5QqgvRVTUb7tSzaDpQ	23424853	Italy	929	1	0.000002
YjPQStRTUroYSyY7Hw	20098276	16	0	51.055112	3.720722				AbVpUCdYVboU7JU	970013	Ghent	KgslkYNQUL.SdzjktQ	12591774	Ghent	FpmPSkNWU7.4KJG8	7153304	Oost-Vlaanderen	KAx7uAdTUb4BXhB.8Q	23424757	Belgium	930	1	0.000003
g7CWYxNTUrpX1ThIrA	20098060	16	0	48.167803	16.354887				vyIUe41UV7uao.Y	551801	Vienna	TjMOcCdQUL.60NqK6g	12591699	Vienna	fcmfMChTUb4nZsOX	2344716	Vienna	rSA5zEBTUb4nNhY79w	23424750	Austria	931	1	0.000002
SLyedjVUVr1BT9U	547598	16	0	47.797432	13.046076				Hij4TRFUVr10jJI	547826	Salzburg	M5XEvbNQUL.LW9t5eA	12591725	Salzburg	5LTRBgtTUb5.zUdH	2344712	Salzburg	rSA5zEBTUb4nNhY79w	23424750	Austria	932	1	0.000003
J2puMgFTVrKDLRgY	2488833	14	0	44.096523	-123.125367				J2puMgFTVrKDLRgY	2488833	Santa Clara	3J2daLxQUL81X94NGA	12589711	Lane	nWffZiZTUb4mWuFa	2347596	Oregon	nz.gsghTUb4c2WAecA	23424977	United States	933	1	0.000002
0IovsWlQU78Wlsc	115958	12	0	28.629281	-106.071796				0IovsWlQU78Wlsc	115958	Chihuahua	P.UKRs1QUL_KbLKmPw	12599832	Chihuahua	.FAZkuNTUb7PvzHM	2346269	Chihuahua	S._RoQ1TUb4WzNIdpA	23424900	Mexico	934	1	0.000003
8louxh1XUrJRB6Y	608995	11	0	48.593048	6.49026				8louxh1XUrJRB6Y	608995	Lunéville	GaIHndxQUL.ZaO0WaA	12597176	Meurthe-et-Moselle	tcXnU0xWU7_DQtMC	7153322	Lorraine	lbWye9tTUb6GOcp80w	23424819	France	935	1	0.000003
JA5O1YNUVLiJ1Ls	562283	16	0	52.244596	-10.10107				JA5O1YNUVLiJ1Ls	562283	Stradbally				VHku6JpTUb7UI4jn	2345256	Kerry	SZmkZvhTUb5ZpbSWHw	23424803	Ireland	936	1	0.000002
5.yxH2VQU7tzsVMr	1117502	16	0	35.56494	139.654421				5.yxH2VQU7tzsVMr	1117502	Kawasaki-shi				nlIY3ftTUb58VPYi	2345868	Kanagawa Prefecture	W3QedCZTUb5Ez.rF.Q	23424856	Japan	937	2	0.000004
YXtARDFTUrrMwdQX5Q	20094253	16	0	55.946436	-3.200148				rM6WNGhQW7k3Gg	19344	Edinburgh	MpLTZghQULz_7zDxpw	12602204	Lothian	tJEgy8VQUL8nXf9pFQ	12578048	Scotland	cnffEpdTUb5v258BBA	23424975	United Kingdom	938	1	0.000002
PLwLBNFWUL_tsu0	725860	12	0	43.882552	10.234022				PLwLBNFWUL_tsu0	725860	Viareggio	_MY3TVlQUL.UNBYzvg	12591888	Lucca	yU7tk6NWU795lMYh	7153345	Tuscany	5QqgvRVTUb7tSzaDpQ	23424853	Italy	939	1	0.000002
jiz2T9JYVLM7SAc	969721	15	0	50.816381	4.336745				b_4P.TNYVLL65Ls	968019	Bruxelles	rN6vx6NQUL9GLPFzvw	12591762	Brussel Hoofdstad	XgOq1xdUV7OlE4LmsQ	55965974	Capital Region of Brussels	KAx7uAdTUb4BXhB.8Q	23424757	Belgium	940	1	0.000002
bqwh3lxTUb1dxRpGug	23700854	16	0	49.706401	-2.200677				bqwh3lxTUb1dxRpGug	23700854	Alderney	pFXj8WpTUb7ekZU1rg	23424827	Guernsey	u0fVvJxTVr9Tmi_llw	24548836	Channel Islands	cnffEpdTUb5v258BBA	23424975	United Kingdom	941	1	0.000002
9.P8vwZWU7pXBl0	710112	13	0	42.561236	12.417984				9.P8vwZWU7pXBl0	710112	Amelia	h8ga4WBQUL8wVcpM8A	12591834	Terni	D6Xea_hWU7_lgkNo	7153347	Umbria	5QqgvRVTUb7tSzaDpQ	23424853	Italy	942	1	0.000003
aDl2A0BTUb_fXBMk	2352559	15	0	37.778482	-122.252962				aDl2A0BTUb_fXBMk	2352559	Alameda	1IvHpmpQUL8ZId.pmA	12587670	Alameda	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	943	1	0.000002
6mgHtlFTWrj_mH8aSg	28288724	16	0	38.916961	-77.024062				aKGrC25TV7vTJcir	2514815	Washington	r7KcVlZQUL8J2lfjCQ	12587802	District of Columbia	.9.rXhhTUb5eYUuK	2347567	District of Columbia	nz.gsghTUb4c2WAecA	23424977	United States	944	1	0.000004
2lnE5IdQW7wAS3Nd	1968941	12	0	30.321322	35.48069				2lnE5IdQW7wAS3Nd	1968941	Petra				.bipYFhTUb6g8QPV	2345928	Ma'an	yMXnKXZTUb5hbu4KcA	23424860	Jordan	945	1	0.000002
yMkpT3NTUrv9oe2tIQ	20129239	12	0	45.796733	9.125003				yMkpT3NTUrv9oe2tIQ	20129239	Lipomo	3kjEOeJQUL8xTnMUsg	12591808	Como	GuxuuU5WU78KYF2H	7153338	Lombardy	5QqgvRVTUb7tSzaDpQ	23424853	Italy	946	1	0.000003
DOFc78dTVruB8.5.	2410009	16	0	40.735571	-73.591253				DOFc78dTVruB8.5.	2410009	Gibson	rN.2NipQUL_Ohhw1gQ	12589341	Nassau	ODHTuIhTUb75gdBu	2347591	New York	nz.gsghTUb4c2WAecA	23424977	United States	947	1	0.000003
QjhNbcBTUrrAlDf3mA	20094308	16	0	51.480073	-0.177986				hP_s5s9VVr5Qcg	44418	London	RcWoHEVTUb4U88DIPw	23416974	Greater London	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	948	1	0.000002
MA95qXNQU7OQ_IHO	1195993	16	0	14.607837	121.007967				LyArbZNQU7NAuNrj	1199477	Manila	HPEbCgFTUb7rO0.H	2346760	Metropolitan Manila	TvmkdF5TUb60.RqJAw	23424718	National Capital Region	oJ7Zd4BTUb7DgCfdxQ	23424934	Philippines	949	1	0.000003
6jHIJlpTUrpzd8IvdQ	20094273	16	0	55.855341	-4.245051				ec7HT9FTU7snhw	21125	Glasgow	A13iC6tQULxVrNYeMQ	12602207	Strathclyde	tJEgy8VQUL8nXf9pFQ	12578048	Scotland	cnffEpdTUb5v258BBA	23424975	United Kingdom	950	1	0.000003
r5AWjcRQUL_rvySZUQ	12587711	11	0	34.02051	-119.67802							r5AWjcRQUL_rvySZUQ	12587711	Santa Barbara	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	951	1	0.000003
XGY.cvpTW7lFDqrB5w	29371541	13	0	43.25808	-4.243812				XGY.cvpTW7lFDqrB5w	29371541	Ucieda	jgceSINTUbnUDXQtlg	23388418	Cantabria	OPBFuYtQUL9HT5T_1Q	12578028	Cantabria	oVKj1ohTUb5V1poSBg	23424950	Spain	952	1	0.000003
pHtvzXNTUb0srGVy	2373572	16	0	42.364836	-71.102365				pHtvzXNTUb0srGVy	2373572	Cambridge	jtzUZC5QUL8nkjz7_w	12588708	Middlesex	.q5NMwBTUb5TMxKc	2347580	Massachusetts	nz.gsghTUb4c2WAecA	23424977	United States	953	1	0.000003
tFYyvSJTUb9wj_ELOg	23512042	15	0	37.783799	-122.400795				7.MJR8tTVrIO1EgB	2487956	San Francisco	.7sOmlRQUL9nK.kMzA	12587707	San Francisco	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	954	1	0.000002
0sB9srJWV7kpXPI	753837	15	0	41.437522	2.223873				sHkKxnpWV7n_uzo	753443	Badalona	ryk5Tt5QULwqbhVKIw	12602124	Barcelona	buY2USBQUL8KB8CtqQ	12578034	Catalonia	oVKj1ohTUb5V1poSBg	23424950	Spain	955	1	0.000002
iPeHzetWUbgn2QQ	732640	14	0	52.11876	5.11126				vnnEA85WUb4001o	734047	Utrecht	CWrqKrZQUL_F9iNDYQ	12592434	Utrecht	5x2p3bBTUb4SksS8	2346381	Utrecht	Exbw8apTUb6236fOVA	23424909	Netherlands	956	1	0.000002
tLUunS1UVLt3caM	561951	16	0	53.347579	-6.283283				fjmHzRZUVLpKRgI	560743	Dublin				mgYikKxTUb4_Tgob	2345254	Dublin	SZmkZvhTUb5ZpbSWHw	23424803	Ireland	957	1	0.000002
z8In0UlVUbhqJw	43200	15	0	51.526218	-0.108446				hP_s5s9VVr5Qcg	44418	London	RcWoHEVTUb4U88DIPw	23416974	Greater London	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	958	1	0.000002
qbc50SNTVr6B3_nQ	2449595	15	0	32.364738	-88.700737				qbc50SNTVr6B3_nQ	2449595	Meridian	SYfIwFZQUL.q1JskUQ	12588921	Lauderdale	6RIpGGpTUb6yHzA6	2347583	Mississippi	nz.gsghTUb4c2WAecA	23424977	United States	959	1	0.000003
qBKQQb5TVrN82SuB	2494827	16	0	30.653802	-96.454741				qBKQQb5TVrN82SuB	2494827	Smetana	qRlfqdBQUL9oUlWAsw	12590027	Brazos	EMo2gYtTUb7oiO66	2347602	Texas	nz.gsghTUb4c2WAecA	23424977	United States	960	1	0.000003
bNAVRzBUV7Jef2rMhw	55806432	16	0	44.979454	-93.255386				1.Yp_OFTVr9R5F8T	2452078	Minneapolis	cWjUkwlQUL9HBa6HeQ	12588823	Hennepin	nQHRI5hTUb6BzMQh	2347582	Minnesota	nz.gsghTUb4c2WAecA	23424977	United States	961	1	0.000002
nfi9UtlTWrgyJi924g	28297502	16	0	41.836903	-87.705976				prbd60NTUb2haaDH	2379574	Chicago	O2QpKXJQUL_LHzYxYQ	12588093	Cook	BQEHmddTUb5GBtTz	2347572	Illinois	nz.gsghTUb4c2WAecA	23424977	United States	962	1	0.000003
uBTVAJJTUb6bnNX5	2345854	16	0	35.368694	139.921861										uBTVAJJTUb6bnNX5	2345854	Chiba Prefecture	W3QedCZTUb5Ez.rF.Q	23424856	Japan	963	1	0.000002
w_ZpvEhTVr8SA_AnDg	24551417	9	0	-22.139075	166.468963							w_ZpvEhTVr8SA_AnDg	24551417	Yate	PpXTuAhTVr84EH8kxA	24549807	Sud	iq6hH3pTUb4ygJugxA	23424903	New Caledonia	964	1	0.000002
lvmcEdFTUrgLZaqihg	20220058	16	0	43.257182	-2.921843				v0b7ga9WV745BHU	754542	Bilbao	RM5_deVQULxnL5bh.A	12602136	Biscay	hKPI.U5QUL97fWOLnA	12578037	Basque Country	oVKj1ohTUb5V1poSBg	23424950	Spain	965	1	0.000003
Yu9J8elSV7wEug	35613	16	0	51.881694	-5.265611				Yu9J8elSV7wEug	35613	St. David's	gWK254VQULz8nRpzGQ	12602226	Pembrokeshire County	rz2baDpQUL9yHWKSJw	12578049	Wales	cnffEpdTUb5v258BBA	23424975	United Kingdom	966	1	0.000003
fncUxAxSUr8	305	13	0	44.022539	-77.891092				fncUxAxSUr8	305	Colborne	unSbhLJTW7k70gmtZQ	29375132	Northumberland	KAOZv3VTUb6vc1Fc	2344922	Ontario	b9iFoOpTUb6KZ3MPGQ	23424775	Canada	967	1	0.000002
9p7Qv0VTVr6vcMar	2444194	15	0	33.515261	-86.808879				EgUQG9xTUbyvZFcm	2364559	Birmingham	7BI3WVxQUL80f8WnFw	12587523	Jefferson	KSb302RTUb74OxqL	2347559	Alabama	nz.gsghTUb4c2WAecA	23424977	United States	968	1	0.000002
p_mH2SRTVrlnynok	2433555	15	0	35.591653	-82.580505				y5WBcnRTUb99c.K8	2356566	Asheville	HHP9nAhQUL_22aRKAQ	12589384	Buncombe	3Xw_xEBTUb5puUMm	2347592	North Carolina	nz.gsghTUb4c2WAecA	23424977	United States	969	1	0.000002
UB3KTP9WVbqMjlU	770579	16	0	43.322075	-3.019372				UB3KTP9WVbqMjlU	770579	Portugalete	RM5_deVQULxnL5bh.A	12602136	Biscay	hKPI.U5QUL97fWOLnA	12578037	Basque Country	oVKj1ohTUb5V1poSBg	23424950	Spain	970	1	0.000002
X7PHY.5TVrk1alyv	2436896	16	0	35.15217	-90.051643				SnL4qv1TVr4RmNxb	2449323	Memphis	Svc7lW1QUL94_ZPIhQ	12589990	Shelby	PgNbvuhTUb5yTgXh	2347601	Tennessee	nz.gsghTUb4c2WAecA	23424977	United States	971	1	0.000002
